time,ROI_001,ROI_002,ROI_003,ROI_004,ROI_005,ROI_006,ROI_007,ROI_008,ROI_009,ROI_010,ROI_011,ROI_012,ROI_013,ROI_014,ROI_015,ROI_016,ROI_017,ROI_018,ROI_019,ROI_020,ROI_021,ROI_022,ROI_023,ROI_024,ROI_025,ROI_026,ROI_027,ROI_028,ROI_029,ROI_030,ROI_031,ROI_032,ROI_033,ROI_034,ROI_035,ROI_036,ROI_037,ROI_038,ROI_039,ROI_040,ROI_041,ROI_042,ROI_043,ROI_044,ROI_045,ROI_046,ROI_047,ROI_048,ROI_049,ROI_050,ROI_051,ROI_052,ROI_053,ROI_054,ROI_055,ROI_056,ROI_057,ROI_058,ROI_059,ROI_060
47,1.2207411788110185,0.19914427423094183,0.0296715087535539,-0.8030996145221956,-0.9474369339135857,-0.39514499616201987,1.3726058630289872,0.18994517582773704,-0.04969725310114459,0.5288785438603854,0.12032981563647856,-1.3146777078873293,0.37434436863026793,0.8410067571244179,0.8503342719535844,-0.47539382553369847,1.0010921644183997,0.5414223220884571,-0.3515737576943976,-1.2797763593674005,0.0810747563972023,-0.006071195659543449,0.21126205019933803,-0.16428321552001438,0.5700522211674888,-0.23226171692347095,0.58144064243264,-1.0910416536877694,0.9454371604972092,0.46205797843054564,0.26829726453293073,0.48443086231704313,0.2422984953540458,-0.2461832872899654,0.44694051266506307,-0.5062792037547486,-1.452641380778616,1.1631446352786028,0.7673884071175703,0.24064442068286626,1.380959116497611,-0.38299182312451113,1.135413816153233,0.2675413796518255,-0.3908274691656579,-0.5005102931434877,0.9067730280075231,0.10123286920148947,0.5394041138307802,-0.2698785262053158,-0.43523149764983093,0.3344578598476652,-0.9122838776037967,1.4345245793421069,-0.3493121901089256,-0.3918687228393457,-0.40179237396667106,0.6870989414172539,1.1603977819742242,-1.1076010510747711
48,1.2962938522727951,-0.2068057680264695,-0.07879596154333737,-1.1654814788953265,-0.026484838804585187,-0.14912691285198215,0.8062589096683341,0.07844826556406735,0.644481621211284,0.664782158365308,-0.25033090020325155,-1.132309328527789,0.9315918881117919,0.7583276091353813,0.5932077328508432,-0.8182134826905433,1.0966020390114581,0.4249915263442784,-1.2424633975923856,-0.09890334639435139,1.1725402789526713,-0.1257014294581377,0.7890481721998112,-0.05437637491047237,1.4560541094630552,-1.26524038510218,1.3627668818089198,-0.0705305479123696,1.1067868409606265,-0.31316768724264504,1.648259249143395,0.9519008701882017,0.777920712271491,0.2817703443391561,-0.1024618333350962,0.24103101026071375,-0.8500120951303392,0.7702811336990679,0.5357020236743394,0.5858495854054224,0.8942704046978679,-0.310154303153631,1.0693323184489167,0.24385994144300688,0.13139375198805842,-0.3250144063989915,0.3619243521857731,0.5803719435070186,-0.6291017504661872,0.2971940128122324,0.6965130018317642,0.9093888493951543,-1.3856539416535822,1.5647130856903835,-0.5087771294621324,0.1705472844417157,0.36756269975697425,-0.0808259082397128,1.4752714880078592,-1.1107251110282914
49,1.666635849665555,-0.9008151712702243,-0.5797246056226443,-1.7047843329672077,0.10595747202374103,1.0958738141052125,-0.24487763224344916,-0.1479473200107507,0.7559218128299439,0.8638001988460744,-0.6444165312514795,-0.866679907972483,0.22117440806123026,-0.01793468067408735,0.4373462126089974,-0.2683760498781055,0.5760972011989041,0.012773288168754976,-1.2359718564149795,0.3882345907504028,0.6966335246486702,0.8364644590658992,0.9210015129699224,0.1345071949634486,1.2278583975913182,-1.321155525517882,0.8335316235735124,1.1119212271986285,1.3898895386447667,-0.6298882345094183,-0.07148298512132117,0.41778622790493336,1.1972939709525683,0.8069734877909402,-0.3731330182685219,0.7645101265648223,-1.4034642635343322,0.0862352989278402,-0.21343752209472183,0.8852348493186671,-0.029457482292287118,-0.5638682817873759,0.05404085650396763,0.873231108956168,0.6821098861112003,-0.40621059427663986,0.10175513764145966,-0.006612462805385966,-1.3575413468836384,1.2717098056385754,1.1634853171083261,1.2262305983944781,0.10773846835391998,1.1480417346609249,-1.2973372299049728,-0.5151030559050734,0.12608183524269806,-0.6719990182007411,1.0463763526782353,-0.5479012416911573
50,1.2918672733150638,-0.6227561193464204,-0.17654881931502056,-0.7808000953259943,1.0510374502621542,1.3602663510479405,-0.6511051897255016,-0.11694242598814729,0.8846782371855054,0.36681091824748757,-0.07449744758498321,-0.4048547922646491,0.18203466890349038,-0.39227518360504465,-0.5153787612152073,0.7694230314796155,0.534987963012284,-0.5877197076576971,-1.3204502814741825,0.665825328880386,-0.3366629087929481,0.7998735182875536,0.4125706083028794,0.8830308161259515,0.8806277317541514,-1.140598893780406,-0.16899301466056488,1.121697291815866,0.7858613441462641,-1.0159562869853223,-0.7729579971428197,-1.2090604572359496,0.7589312746428261,-0.28188986170674574,-0.6915810045950774,1.2218839488498545,-0.9826744270683192,-0.4311468859370987,-0.5348205545161953,0.4932970450596176,-0.9258584402702905,0.17640794652172576,-0.02032507750720869,0.9841706462434577,0.9412134252905754,0.32870933661191976,-0.553047313276664,1.0328646277876912,-1.028636525994564,1.2490882926199265,0.28826899107097104,0.9438767029237614,-0.5733309022022037,0.6461964457564415,-0.6856575957698933,-0.914143045774134,0.4775320235268451,-0.8990751469296298,0.9065846271763951,0.015239044571093902
51,1.3845791217058792,0.6591486851934513,0.18201789763223764,0.5856647622402955,0.8100572541546067,1.8008438449668847,-1.1538569935183203,-0.3400000768815662,-0.40174970607399324,-0.7323596768204358,0.31943104141770956,-0.319217484786481,-0.15623105995937792,-0.6962092807986737,-0.45794659653001085,0.5609316705457108,-0.7484719961307659,-1.103837948055136,-1.9659207302961998,-0.15275265821312067,-1.1812488861096233,1.01837202302482,-0.5712136953709808,-0.046122343092904666,0.33088700477448535,-0.05463286082962654,-0.4581722190933837,0.007431290391505391,0.9549917940561167,-1.234442322712282,-1.131873819668284,-1.5299215713721097,0.41221653239623235,-0.829031983470501,-0.6563048857446192,1.5251873155732878,-1.0411228016508545,-1.276096573640431,-1.152942609868713,0.04356386425454656,-1.1255885125491862,0.20535928905057382,-1.1805547479783964,1.034785706509978,0.9791403170253503,0.15450892762693857,-1.1496375085712263,0.662706432411522,-1.071578319067895,1.7017761922961403,-0.6271314837730702,-0.11037410729229771,0.7270535678378606,-0.17440112634331417,0.1976491110726217,-0.23719411969440424,0.8672092836956831,-0.5331985500380269,0.9606146719631189,0.3724978099939978
52,1.420332811384369,0.8540736048545825,0.8806685319691356,0.22469489597483788,0.38262620759517896,0.8643643954857861,-1.9784730797419658,-0.6875606192708157,-1.2898478730141658,-1.549023353263836,0.6137933805169068,-0.010708328129987482,0.2776229147924935,-0.8495562912399677,-1.1344381495154177,0.7826253346506143,-0.8377238702109755,-1.0901375351611633,-1.624722893742752,-1.0447343167598164,-0.4673158607986094,0.7235084536444186,-0.5069876361236245,-0.033600717996420226,-0.6672514587715883,0.7089664318887373,-0.8732853952245307,-0.7395798339861019,0.7343601897353382,-0.6765167064241839,0.09924323801287901,-1.0123431543723898,0.011850777420016851,-0.31219593091973374,0.3577988206366274,0.9864938893805197,-0.42740677355418777,-0.4232534740445929,-1.121963772481387,-0.36478764212115933,-0.6506431239754877,0.4780516813050003,-1.2111632157887564,0.6094563051951801,-0.08438849955358188,0.8537094487930865,-1.1821808334790807,0.8692253897296105,-0.13050004087619413,1.6638357821344993,-1.159330950167612,-0.9213832068923584,1.116163195667174,-0.8854036207937657,0.7779655073625537,-0.29447666308028464,0.4026248043988873,-0.7923157733387456,0.7309092524741139,-0.24660106510032592
53,0.3833304653714029,0.725035370909746,1.1038355464465872,-0.47486861568835836,0.054184172808617655,0.2903487533520911,-1.8512426124041743,-0.590241477945167,-1.444705918995172,-0.6690415719129886,0.22280120762733513,0.5050525642520322,0.039950072473809994,-0.6509382103387149,-0.33330151488579,0.9744037573069849,-0.7879439688339831,-0.7477465130415114,-1.1596219565145593,-0.903720170777653,0.9921156032794417,0.2660768757969521,-0.7229221752895595,-0.41985188856987954,-0.6843115226368042,0.5294734713385232,0.9859122208437909,-1.0124318695700525,-0.47332355991365366,0.13379053549982264,1.4101259587113926,0.6019247642186669,-0.41535175981970773,-0.08842694403579394,0.61919806776142,0.4856273697092538,0.20072629760651656,-0.5502303890930531,-1.6724849769448826,-0.40704377342191433,0.20419448853697714,1.1861815682710146,-0.08774998467962111,0.5126229263134834,-0.8746186046085094,0.7191945784763585,-1.379516081249573,1.3295316604507446,0.9252356507542601,1.3534433476097145,-0.34445184112529925,-1.9211647409554935,0.46253990840971926,-1.2922852913597656,0.9791507870155626,-0.9622663402781594,0.9113819580139638,-0.0327702108506427,0.5742277932677925,-1.2607906171989067
54,0.5937893484201766,-0.5918744831990174,1.0117808820967908,-1.3049204082976276,-0.24025812939152916,-0.34502904604789436,-1.1410785526579583,-0.5198758376524425,-0.5529141209907933,0.5046884692218561,-0.15805897113128373,0.3134627099794191,-0.2777621203238131,0.041247002932169236,-0.38113550041675487,1.0881995058510758,-0.9157832166290585,-0.9992720218601132,-0.856895494916655,-0.38119729280345704,0.9984402519669171,-0.5573031781502238,-1.1788343977705287,-0.7112468005778922,-1.3502902001018628,0.982643649616793,1.4986247825224057,0.7259044711043683,-0.4406972146706848,0.8528551264636168,0.9805878428114895,0.8805099518428936,-0.6795441406771578,0.6946965615283873,1.0380917052296952,0.1581261036607644,0.09304241686864988,0.41035923717505035,-1.0465213148582018,-0.8755860516962582,1.1290311967475866,0.745001551165988,0.8049969835620958,1.030742331493915,-0.47056853502796825,1.0456088919267656,-1.1033413133252308,0.9833808147947326,1.300474081058342,1.2488708856121007,0.8182618987636109,-0.9570947395374293,0.08981892608421901,-0.6091376820549338,0.05841348737908894,-0.5270741988448766,1.1433687932887981,0.48517346891671337,0.5211528244971659,-1.2064085373245006
55,0.46053583553976546,-0.9309848196676381,-0.07581619604081968,-1.7806338689435988,-0.020337204692162547,-0.5933199102081542,-0.47422136096705675,-0.684892073820309,0.7923678779066528,0.9222935700364066,-0.2644209701405686,0.4082573269634259,-0.19716380882760356,0.5258225151287238,-0.30912136655916567,0.9245825326683578,-0.04121122662233834,0.145649464961299,-0.27541801917193676,0.6816397004855618,0.08221087125018192,-0.6372062244036955,-1.0921308632611413,-0.2844920555191449,-1.4734218047157828,-0.18091168139962238,1.2681456740266945,1.1032876263803781,-1.0160285589389793,0.820495332775543,0.2908464904353053,0.5889572736181348,-1.0426552098944644,0.5266008180708384,1.2587423408885177,-0.4399624339338871,0.25100309234879814,0.9180076677295852,-0.5251751935105592,-0.5991078751725928,0.7209831876470763,0.9905288623590046,1.248742417184755,0.5556005206899784,0.14369183426256038,0.9573101997141109,-1.042185848170294,0.6270917012639088,1.3686527685625283,0.9041984270042684,0.9525869684693717,-0.5809997324314703,-0.3175012427549311,0.5513167287373741,-0.8175389555718873,-0.7318567143313074,0.8500525012981461,1.474443561848916,-0.31395247543501953,-0.8256893841428008
56,0.013634577501376519,-0.0873904202917776,-0.7353925151298588,-1.1985466434280054,-0.7027770601302394,-0.34041650014652985,0.011414377845404833,-0.5390695207190294,0.768254739940285,1.2357850248678046,-0.42127058942094836,0.6093640866687098,-0.4041115131886995,0.6778135158615951,-0.16607420244963955,0.648810159096024,0.503565657953716,0.30705214173210726,-0.4829913749734919,0.2048596320477192,-1.1631642991101407,-0.6575614388818329,-0.5269115687248906,0.21479486527292307,-0.8798950374748377,-0.776661306207694,-0.33414208360277275,1.4165019600052045,-1.122668494302297,0.17780691737973559,-0.9021158010649581,-0.5285874358657622,-0.8508910155708818,-0.2009964222558171,1.5373905976413964,-0.910197960222493,0.5632074023727545,1.4993651808212334,-0.5551543750683822,-1.0376417952170867,0.5541553129242858,1.2283045534095054,0.8781238498338011,0.48724067811704647,0.7987110807575524,1.5248846642443434,-0.1977587515665132,0.12206320962427708,1.4426023855124126,-0.23941067660297125,-0.06148394017724301,0.27317866436396215,-0.6583674142898124,1.4829137675572357,-0.5319529891099227,-0.4244928506769026,0.3260400018531996,0.7835968813394646,-0.5224314768375576,0.1474864263061589
57,-0.5492702083836778,0.5830811872563785,-0.3519337179054799,-0.24696654842278876,-0.21674488866754654,0.5406159033922477,0.9974884892493997,-0.6179204666559689,0.8612248448928228,0.720691766192211,-0.12998158336175952,-0.16101082483379575,-0.25076009500962804,0.3845695002794375,1.2781583021854548,1.1495358066232957,0.7935696771053796,0.8807242509886837,0.3205884424116894,-0.3971659502038724,-0.7497289763416989,0.39901557343060357,-0.6992020214739574,0.4797467653067216,-0.47657267372919304,-0.9761550903674783,-1.0272663566084617,0.19618155509503366,-1.0557813052333413,-0.2530204607174831,-0.90345007979327,-1.1253500577352138,-0.25834657880632556,-1.1455623068386986,1.329698927672614,-0.5664139425185063,0.967026355419917,0.8862770639412126,-0.49564758169036516,-0.8212644501281905,-0.7404987968995838,1.2632325204640538,0.9618067124621539,0.18900148689680127,1.0715588738514021,1.573148893986176,0.43995304260518164,0.35980460230852085,0.9524820766461896,-0.5398446094536389,-0.46334303291640433,1.0523345465023117,-1.2327434536857946,1.8704216451558036,-0.9408390079058598,-0.6896870504506851,1.0708752583065033,0.7857383408439205,-0.13943373528525493,0.46738792960719466
58,-0.28282167660640917,1.0965471946804288,-0.3151282781428635,0.36649636652905976,0.1404293240525012,0.6394595568791118,1.1042412983234702,-1.097059768882596,-0.4256753130075789,0.004057762945533228,0.3375340279801221,-0.11627849764116516,-0.35469178726259537,-0.5162173075402349,1.078716631951635,0.7612651531157018,1.082228761409534,1.0884686177831377,0.549749049738304,-1.0777229291474413,0.5523672825403019,0.9162817108864866,0.8093523362928494,0.3963201174848462,0.6936892967504368,-1.0948487187596991,-0.8814213734250071,-0.6919808457248509,-0.7708820584857476,-0.5700511637756654,0.25509367828503876,-1.3980755938630027,0.9072239795622355,-0.6729075702046489,0.3551819689679524,-0.9265586154229378,0.6968628211650347,0.3657911235982773,-0.29573145999244166,-0.8572043460577256,-0.9674257384669898,1.5125753842442002,0.19260021292299997,0.1268168892330631,0.4282373662233354,1.4610525741081983,0.7498448018246531,-0.14407746461393486,0.18305068045030032,-1.1263130105551264,-1.0246344296004335,0.6272158638384387,-0.3194039410958623,1.5964331591629588,-0.1507690213590774,0.03982930292419873,0.35923032995274096,1.0844146160245889,-1.2321261208236785,0.022339493596967762
59,-0.650521539253516,-0.22063459206505778,1.063734569566475,0.14447214401846897,0.3163981225999085,1.435683885719801,1.0163827321842847,-0.9911022786413004,-0.7181011933016656,-1.0643454997845354,0.666552071959862,-0.6782198808352504,-0.2449425866690503,-1.0660834907810885,0.9155954111136879,0.22453962629552726,0.6635360943012245,0.20669889719756135,0.47591781669226296,-1.138469811093519,1.1295444504581684,0.6724800737516503,1.2538041361385905,0.0036965930513469525,1.342377685346233,-0.47070042338175944,0.7091982403259335,-1.0041957242723738,0.5505912160333428,-0.8593124091100203,1.8039100329606637,0.0053652512607169234,0.30489797961081816,-0.4305249138878895,-0.02074045269879711,-0.895907765602868,0.5385549547599503,-0.15094024869758127,0.45568436754867453,-0.4293448211528922,-1.117955107345562,0.7048537692620911,-0.37446231024463034,-0.11238655105903494,-0.35112113469440714,1.6674013398898948,0.8151256878957156,-0.41350178527098624,-0.49951493244182865,-1.1318674463164717,-0.39347251280091117,0.7269308907176623,0.2077263003135113,0.8493594187837171,0.5083893189964985,0.5903664138155823,0.5439062277048352,0.33329073036017215,-0.9232457477122207,-0.7787987348268949
60,-0.8685596147798123,-0.8249810809105752,0.9342047532687997,-0.3978613122765649,0.6685245844392508,1.8673905230074515,0.6753920267985372,-0.5125942713172563,-1.3692764375820414,-1.3356151049637828,0.6571944722745338,-1.109812241097927,-0.2678585035160792,-1.126036945642831,1.0030796595127225,0.41920909476441653,0.20729187778823407,-0.39386456529905356,0.7567174811423605,-0.30307708073715545,0.2995349816877232,0.7306436677169695,1.4029541601696598,0.5628435127832637,1.3617289043909868,-0.12645254766781194,1.1586109236831945,-0.1757501351450348,0.6649643563344074,-1.3194685484753568,1.1175499907569333,1.3382394270499511,0.676229693990902,-0.024312677141211325,-0.14995854061750147,-0.2305368682045752,0.27890563576741734,-1.0876891004608435,0.2475619630302785,-0.21773023834073388,-0.06239941496642793,0.8002048062056466,-1.5288538406640242,-0.10122532241127843,-0.28644603547434133,1.5219006746254036,1.2148425860890417,-0.6510403972001692,-0.8034675221260025,-1.504115367961533,0.8378674198021692,-0.2356631209265611,0.0249066413454595,-0.136616329804197,1.0560777751472792,0.12311429488481265,0.44037664564394174,-0.4704038440269892,-0.8952740018651559,-1.1649778475070696
61,-0.8169052313922146,-0.870217270273484,1.28263269508899,-1.2897492135874356,0.3944510002215472,1.039940861028287,0.02415420815609473,-0.7032265009363197,-0.36632522467178735,-0.42407462848277044,-0.08604136634431751,-1.496774561926979,0.3144802119864009,-1.1424939614156546,0.4814871375776848,-0.7702630837299073,-0.5852648675314661,-0.4872640395837996,0.5468706936689937,0.9063170205195922,-0.6768903127523631,-0.096049147327671,1.1411726872932686,-0.5995933735152104,0.9950048516060256,0.5833163413251214,1.4923061534502537,1.0911689816702184,0.9555938712912881,-0.10991662675725852,-0.5634164105344223,0.7477677303230956,1.5774298814486871,0.9319475946932705,-0.7661303165160602,0.09465615081632815,-0.45109880224463555,-1.00970975023849,0.9655214974643008,0.23480258809806126,0.8265797823269881,0.7241080779001687,-1.175073991642104,-0.47569539891331813,-0.7970301132692267,1.4254393129019358,0.5430152759117169,-0.5071489321210997,-1.4006111962323848,-1.656770126295838,1.075875864489232,-1.314038587152858,0.437997352213643,-0.6851632292986549,0.35561953704438404,0.5978636973166536,0.27133915983450424,-1.1563325888942213,-0.7082632705222527,-0.7395356248269677
62,-0.773331230379116,-0.2858966857694355,0.28553561369187314,-1.4417723790421317,-0.5919409562589868,0.6760553475418617,-0.33491847513954387,-0.756343762484774,0.44443768582691606,0.6350171875992188,-0.437294461534089,-0.9494184026678791,0.09202879277439445,-0.2889422350127315,-0.4238877422807714,-0.974117766971704,-0.9189852284071448,-1.3755231552418123,0.1514743242290007,-0.12743717349187406,-0.8770727063312751,0.1872339666049188,0.11277334727367277,-0.7044608929177988,0.48701229293875514,0.8058570949659085,0.5738019193593635,1.2837879691286598,1.3566122547797181,0.41862517792762244,-0.6402613754629616,-0.5946187401471426,0.6525241579340297,-0.32588886764841,-1.1370072711079322,0.5877397842323058,-0.3220243747508398,-0.731633128008457,1.138095568307824,0.4661369668958639,0.932485451258245,0.33462258083845775,-0.6437360359108153,-0.6601884771736043,0.17408089291000564,1.2077622190294446,-0.0419637358352733,-1.3493927567108503,-0.573656237294006,-1.3860520436664285,0.5150854724496385,-1.773119836287241,0.9063930479066538,-0.8443722913846087,-0.4971621173882029,0.7645351557588388,0.4467729523697722,-1.1228856176096187,-1.2759396530344962,-0.14949623721568184
63,-0.7124643676875123,0.45300276966540054,-0.17842378493238834,-0.5758242716915198,-0.38944886108498106,-0.33484565263882476,-1.3774448204506018,-1.0195562999335783,1.128168495040218,0.8713449497343525,-0.08501451569771687,-0.17368973922962358,0.6441319264578392,0.33680937273347694,-0.52358442881498,-0.9498490283257707,-0.36042551347166885,-1.3706191437004451,0.3970415610599532,-1.087830615272712,-0.19577170448619774,-0.5934344575453014,-0.2544131102046455,-1.0038224101583966,-0.3905459712148966,0.9417084339492883,-0.7476211529210929,0.72530798310828,0.2468347656652723,0.725560961118652,-0.4630206549879027,-1.2314340194756006,0.5127393207649816,-0.6718657273510941,-0.6624545383626035,0.7332461854348855,-0.7458989288577295,-0.7377291670040278,0.9315338315720707,0.16629156355376445,0.5047428715326983,0.0555045746556889,0.21622432736658453,-0.6600340954939847,0.8032573037029196,0.5523797026535553,-0.13919149373314987,-1.3935164185789304,0.32204464209666583,-1.1510030940527296,-0.7672130871288607,-1.1007242863964888,-0.1838242991421677,-0.8343973991165401,-1.2582336919827786,0.9190948110631121,-0.18221451695122795,-0.653717353070156,-0.7714270664498988,0.41516805075812674
64,-0.8588009723235228,0.39997905703178727,-0.7135702377745721,0.7727585981702233,0.10828375458110462,-0.6802428727906046,-1.7316677605213455,-1.3387454276583708,0.8166803674840569,0.6924684160979095,0.30988233764475503,-0.10786544069261156,0.14469378237460534,0.6200245499704108,-0.5993345431157111,-1.3918720308002146,-1.2813429781742691,-0.9764450342671338,-0.6715063523825857,-1.306030964569436,0.49618466414381696,-0.6836217950865568,-0.8156385450722368,-0.30067243449968306,-0.8044623923349313,0.2793217084324343,-1.3311232557112807,-0.9645991821074904,1.1151846420212754,0.6440032125548539,0.9830499599990755,-1.3573538003898986,-0.039797480796839396,-0.5272787528981666,0.2740639763385556,0.9859279868646859,-1.0190545244370492,0.8978674495100475,1.052196769885241,0.12653666729549382,-0.9982832947569149,-0.33349244821409735,0.9553511228240409,-0.7441079555042452,0.8846227333648267,0.23273008600239808,-1.0591354731216827,-1.0332751375056226,0.7767025456494464,0.09176746908837308,-0.9906436346295565,-0.27257044226398175,-0.5069214852292793,-0.1820909487406541,-0.9321008854375276,0.681888952024984,-0.4514991134402391,-0.11111565922687153,0.03499561595890194,0.5530708726060783
65,-0.30758902321064624,-0.286207343661297,-0.20179834774638872,0.014919707185991643,-0.0057257510924435505,-0.20140370445285138,-1.3731226602939883,-0.9225743236990803,-0.29663315787824135,0.043750056549169816,0.674622138738286,0.37055212496356227,0.8451062810874488,0.9436393167159767,-0.8012322987322293,-1.8263083612680786,-0.22215345225013025,-0.5715275740042152,-0.9835184447084822,-0.7835559841990215,0.912947167354034,-0.14676087881730795,-1.0975169011244856,-0.003841620076057914,-1.1059824503097118,-0.7848302941523105,-0.27094695588490436,-1.2273536778823078,0.20674113267862018,-0.0019132247189400653,1.0872442833405547,-0.6435312493412112,-0.9690001119416778,0.020327102290783133,0.9771843765540138,1.4564844451464145,-1.2929117635966618,1.043242361370163,0.6652051266070322,0.5166191459094618,-0.995110090167048,-0.7156040568936681,1.4763226015347455,-1.361683338433373,0.3590816849741577,0.9680665710275084,-1.0484483906764417,-1.7807192677167503,1.4542211237437201,0.41513022455095216,-0.611450792911157,0.15052996473483352,-0.986313081986627,0.6375459803077734,-0.13284979483319892,1.3670175691820639,-0.5309648159630834,0.40323255461455043,0.4043361573195883,-0.3611194527072342
66,-0.1115841071090895,-0.8047047358819509,0.49442352490289887,-0.3932174201395043,0.5859674683206368,-0.0580882119667457,-0.6924188141533748,-0.7858686807799937,-1.0465334085785947,-0.7488039739902694,0.14106380247562195,0.3320584918690964,1.654733041314924,0.5757509202744313,-0.26821271912230854,-0.8852761332799506,0.7089685159770605,0.011125840120704847,-0.8169281540796824,0.8448651983547554,-0.03259296978398536,0.14227102963593535,-1.2575823734268836,0.37559411852622426,-1.5725382171391928,-1.4016445580065766,0.6295994826553377,0.2157711498188481,-0.7039081259285183,-0.09652513887692679,0.2731852272191001,1.0735890490500581,-1.2830406254967615,0.580106520285157,1.1589028018768448,0.8076876669446363,-1.5416218443480134,1.180653609059644,0.7211774201551806,-0.25363398488615685,-1.412179213874533,-0.6940319756509852,0.7821585177359363,-1.00650724768442,-0.5884808356155238,0.23903689589892568,-1.5160497371629311,-0.7440852838490994,1.8434649276566442,0.6229024953552497,0.6136984446184641,1.182885792370787,-1.0444826177295237,1.1649682604904181,0.6114959039955438,0.7886887929275718,-0.2625309131030342,0.8642722299757328,0.996305587930951,-1.3190690425544764
67,-0.05581447665179616,-1.1229246492677412,0.5933781598261609,-1.4607017480297622,0.633885216727272,0.8523205986299792,-0.6467385675757227,-0.9265487652330231,-1.147373439871882,-1.0279842830591948,0.28395755141571555,0.256989308337099,1.01386487365918,-0.09960714666585302,-0.6411279731654225,-1.3166431134573031,0.5008264726557043,0.7750341570206767,-1.473448338594432,0.5413343794334636,-1.2432527809654887,0.8226044692163333,-0.8798530573235112,-0.10793362439607823,-1.0470009038905412,-0.9711279424889437,1.389846979547837,1.0388086510131542,-0.9809191281465273,-0.4538873932051417,-0.932217070690159,0.9609648292062867,-1.2077541720291056,0.2298963815436343,1.2558341140318514,0.5371985712433703,-1.2843742806456182,0.913622412643372,0.6058137889558507,-0.3104385095475422,0.10141772784003672,-0.7775871482861434,0.1679608315485479,-1.0128587478473186,-0.7805154504466691,-0.14329131262764355,-1.0303990768136593,-1.2221468868286638,1.176659218657181,0.8379529731265223,1.1036188159788425,1.060087227147543,-0.38743728063056776,1.5370528674532213,1.2052897305778132,0.7869256699918251,-0.7857123692534993,1.168604956403108,0.9170123353880386,-1.2844879458877978
68,0.17522911566821542,0.22872581456371308,0.563191183562145,-1.4015917472810768,0.4275472353903094,1.0882495864956045,0.3502168982334751,-0.201839666494712,-0.42528598198995377,-1.3515862253931248,-0.1643919690454716,0.14417387940725773,1.352188253995159,-1.1626898460576411,-0.2560147721645475,-1.624139457429861,1.083394384567129,1.0314869348523776,-1.623458149866581,0.09338920980338761,-0.8542280333504808,1.304766601998866,-0.1691469772999033,-0.013493382171568924,0.2559177314172496,-1.0630872032989234,0.42360759135847914,1.172799124561215,-0.9767484268974768,-0.942694550760585,-1.432626350762281,0.23893529752702075,-0.5266535775906349,-0.34746321725263307,1.2376010294455773,-0.006847072749242136,-1.1298206035862979,0.49925316813748233,-0.20443383564665074,-1.3148924754481088,1.0623124400269468,-0.9809453700908418,-0.20417307091385734,-0.7798543099809808,-0.23689323657222636,-0.6738916433182565,-0.702160571920142,-1.1890937526053342,0.8694312173109675,1.527617160960814,1.0722991775748028,0.6297749467194331,0.057628145388915225,1.0735799985593988,0.8579257318582122,0.42408243800761697,-0.6667121275976481,1.1764520500354472,1.09091892168431,-1.0919695693796951
69,0.2435482076225733,1.027350441997109,0.6046536259979566,-0.7327932039136864,0.3115071664787596,1.4438804810218628,0.9711407007864719,0.14175162984873443,1.1045912841783547,0.11452892410539775,-0.3958306173612983,-0.24886420967205286,1.417896584184349,-1.400940619843425,0.6615676846385935,-1.0990906580500104,0.34384102066951444,0.9285107089954918,-1.8315168893893237,-1.5283737468713343,-0.18201740395485091,0.9950668174632917,0.1895557627409103,-0.2224947496929096,0.7450331009116087,0.25731004541763514,-0.9463369743400413,0.16422836504664756,-0.9026529731362366,-0.8188482287131201,0.08405558699512983,-0.8975501667977167,-0.5410984362841357,-0.4810720982870259,0.6109305179811442,-0.6120548556930004,-0.9088237096799621,-0.28426396786642366,-0.7078918292072105,-0.7829592026882364,1.042085481898118,-0.8464207896406363,-1.0282907115694377,-0.6668677035376664,-0.04308732161301493,-0.27225044826894657,0.165749723310888,-1.011086748834402,0.22193866775650029,1.1167292376579472,-0.052409381929366505,-0.5579396344075032,0.7840567037621067,0.49664899015989183,-0.3995231278892584,0.9378745559581622,-0.5387130349424849,0.8148830708293332,1.130106049031029,-0.07071764857988216
70,1.1388899054642723,0.07966831184770751,-0.18804983160516134,-0.292709791719884,-0.3420348677716434,1.0957224227503062,1.0355092734825222,-0.18278558495805408,0.8611247107931236,1.1454498854932942,0.13477935357518772,0.24860859885039605,1.257690110597116,-0.7551462425115797,1.1189085552469482,-0.9037620930811248,0.20941478952051673,0.3747031644917799,-0.9441214375667637,-1.525857312616689,0.9075188562537775,0.4741839467741642,0.2410525900578474,-0.37213659411085875,0.9648234117284148,0.7316182441064218,-0.9615908991331614,-0.5306054189318452,-0.9978251264060685,-0.37374302551457894,0.8668491634356683,-1.681236742100318,0.3459620209758094,-1.3269931687532646,0.27801237979158117,-0.7525667046828856,-0.9209629113777025,-1.0701632193968151,-0.4140988882387923,-0.8309560368223251,0.6610042378213472,-0.9012740871201692,-1.1217477478371192,-1.1787249862725893,0.3580139613587032,-0.6354091616419255,0.3069063725382681,-0.61635864344687,-0.5091832849832048,1.5635641958252118,-1.139460944647165,-1.5525825143379997,0.5344294424142879,-0.16290002253382935,-0.9736628937503022,0.621044979050309,-1.1593657650497025,0.7980819537965146,1.7472620183102079,0.40555887454382916
