ROI,ROI_001,ROI_002,ROI_003,ROI_004,ROI_005,ROI_006,ROI_007,ROI_008,ROI_009,ROI_010,ROI_011,ROI_012,ROI_013,ROI_014,ROI_015,ROI_016,ROI_017,ROI_018,ROI_019,ROI_020,ROI_021,ROI_022,ROI_023,ROI_024,ROI_025,ROI_026,ROI_027,ROI_028,ROI_029,ROI_030,ROI_031,ROI_032,ROI_033,ROI_034,ROI_035,ROI_036,ROI_037,ROI_038,ROI_039,ROI_040,ROI_041,ROI_042,ROI_043,ROI_044,ROI_045,ROI_046,ROI_047,ROI_048,ROI_049,ROI_050,ROI_051,ROI_052,ROI_053,ROI_054,ROI_055,ROI_056,ROI_057,ROI_058,ROI_059,ROI_060
ROI_025,0.7719741847177721,0.6080098335595784,0.5079250460623276,0.41866093449655795,0.47675030667182317,0.5370756326793025,0.5030933726187568,0.522667151812314,0.6247287327559323,0.6415705473310384,0.7931782546094631,0.40721775148504896,0.5152179984575743,0.5005262875041414,0.5282573839236413,0.6610084502482604,0.5114344342325635,0.40566972228486714,0.6648711020136002,0.5802799317905927,0.4590548110808642,0.44675684681902933,0.43596818134859744,0.7730396375827454,1.0,0.5608570598549443,0.39055290302185613,0.4886805564492461,0.49993852352649487,0.5008127429396143,0.499039050573497,0.6556108577828437,0.4480189784014247,0.44546739852333,0.6145108888147259,0.6638553360782363,0.4752160842344454,0.6956554022870557,0.41508045786568476,0.5083927138870856,0.4428292185446988,0.28974662519222294,0.5986010670337584,0.5812510048739487,0.4506416157423621,0.4888667505242567,0.5401302288959028,0.48949310500630483,0.3282777436556436,0.7331123580487193,0.7132283454093254,0.5030279929500292,0.33652003809601744,0.524333963906646,0.5758654551614396,0.5829305823931606,0.4738677928628783,0.372932764610203,0.5287963242013745,0.3755690680788281
ROI_026,0.5243460303536008,0.685089254606802,0.7552820527543376,0.35959468242017145,0.3601169088586696,0.5507141876690101,0.6860784844590928,0.5187113150569734,0.4103816959517583,0.616385694088025,0.5271151255905971,0.3515821850646866,0.5226351728063936,0.7146855855798656,0.6686883735890207,0.35009152780047986,0.5062099045659373,0.5136106684361378,0.5214373394405512,0.39221505884049135,0.40181974664365816,0.6044142123932925,0.5843563705482553,0.4266535390499016,0.5608570598549443,1.0,0.6122450285805253,0.482741497651241,0.4754942025039789,0.4850831080271646,0.8973653335824309,0.42740488559497264,0.6652452831265488,0.3508236331175583,0.6323161992082924,0.6866401665141155,0.49086555305685303,0.5732815252664731,0.643770053388929,0.32435331366256775,0.22817855864575137,0.5687439004488454,0.6392796996874942,0.5392658190127184,0.9122868718758321,0.28955921774788196,0.5684797449969188,0.5323148888538038,0.3710342734493864,0.48846294276450997,0.6337070800893129,0.4879668164033786,0.5343710435679905,0.4540787776071898,0.3670248931130929,0.607864971869002,0.5793287379625884,0.6606736894173743,0.549852232348708,0.5432386608976573
ROI_027,0.39238385276217597,0.7020089585607496,0.42569340528654703,0.4665704290140316,0.4661707777435771,0.4715667924291082,0.6413627300297501,0.399069510594589,0.363038419998352,0.7068487102525576,0.3949510891493536,0.42216660263661693,0.44535708091966897,0.7222536488548896,0.5492905188430613,0.6991040295841606,0.7093927545344048,0.6451131996103354,0.4034978113304363,0.4762494738796496,0.6493710105765145,0.5163231458661933,0.3961632538473224,0.38727125886342667,0.39055290302185613,0.6122450285805253,1.0,0.37014402888511194,0.4659193960131148,0.5046327189876525,0.6533523956149726,0.28309457483330835,0.5457475576159756,0.6101440354981982,0.5034138275268034,0.5914062708658749,0.3851106044403704,0.3097663323619858,0.726215933286125,0.5103343925897391,0.5671517715125426,0.2965237880330181,0.7210068767962016,0.5215373652448663,0.5556012560548631,0.6973732699751154,0.5211704614728945,0.5270988686437899,0.2868106641590114,0.5392750224479002,0.6454003099742479,0.5180080701551564,0.41506375248593724,0.4474841432802735,0.65921024322655,0.7436535805565598,0.42166460346696527,0.3690508320714071,0.5669660997787918,0.30045149916500147
ROI_028,0.6739659706306383,0.6949199371829841,0.6021380357079896,0.5177780315256251,0.48294842561269097,0.38814923767985315,0.47999094997826885,0.6334897459752652,0.43694146903468417,0.21036153551975798,0.6021461406296823,0.4044389578825263,0.6092107645021074,0.4845905324315403,0.5834893079149399,0.6598565094394959,0.39168037435194236,0.29818696705247044,0.6151671169659526,0.5687540026125742,0.5323420184402441,0.5322394910867565,0.6416488115306028,0.6266729427956462,0.4886805564492461,0.482741497651241,0.37014402888511194,1.0,0.43955782840588237,0.5938155933183277,0.4948131328732054,0.8119186422098428,0.5821991877491091,0.7449507257381383,0.694851084347944,0.553251757055664,0.6937572100768775,0.5156155511610894,0.6372418573561478,0.5422459281243651,0.6626099590983386,0.3937434109880511,0.5493624709456761,0.573796587594163,0.5301691996855062,0.8082297580523309,0.5424915854369499,0.6104020994936493,0.5304245546319961,0.7114179122934933,0.4237108207996029,0.7027940811187964,0.6293570400211213,0.4039242302195671,0.4527040673556176,0.5447672445853902,0.5127631154449871,0.5438417733054679,0.4978747536570946,0.614522577140066
ROI_029,0.5954657544374049,0.5766960236345998,0.700321191171742,0.40044734105204044,0.7221297682414414,0.5059810478064399,0.39874498432419103,0.6912255448526428,0.497092605357991,0.689886367639198,0.8394354605400083,0.6253825357187978,0.5628895946208635,0.4078707000184717,0.5743147978011449,0.6984582688256167,0.47106111026977004,0.43200273545249085,0.4853400033062241,0.5767165020412488,0.4348113615763338,0.5555603992079908,0.5125505948959735,0.4374217891603816,0.49993852352649487,0.4754942025039789,0.4659193960131148,0.43955782840588237,1.0,0.6382661120847556,0.5239893880088546,0.4559021040810502,0.4261379998507831,0.43099824803821124,0.459178717031109,0.6541223500262641,0.49225708855178596,0.3128505041917117,0.605902551895965,0.3843987541264738,0.5741592021442642,0.46899378169969846,0.349214461097478,0.5425775893271736,0.5235318055877811,0.2011633167038048,0.3830666234265369,0.4320810514840972,0.5673285935830812,0.34308832294130037,0.665598253846052,0.4753465044640097,0.7291286349700247,0.5256192813084914,0.6745223472337821,0.5601142679553489,0.6061225468631675,0.5656553248478439,0.44606566810056525,0.4766797464748972
ROI_030,0.42674025419870326,0.5010470298241112,0.4676549560695762,0.45204818205916625,0.5031478486578714,0.4919615554098723,0.5241670624422576,0.4567121271780872,0.7204100183558755,0.4099410064367277,0.6318763038366659,0.543506616417938,0.555482471741389,0.6149356952484907,0.5492733149732708,0.48723209713317595,0.5799108507620382,0.45384388142602694,0.4036285270483403,0.6008009272548279,0.5194219212391576,0.5463580501667579,0.6075157715864242,0.6049527197389664,0.5008127429396143,0.4850831080271646,0.5046327189876525,0.5938155933183277,0.6382661120847556,1.0,0.5828711174632337,0.3237375392778802,0.6895858438666935,0.7159214748916073,0.6988698034971499,0.40434289186879685,0.626576389995145,0.4429484515554451,0.4172250909625261,0.6884661351294523,0.669888184701623,0.31472727994144895,0.6499967736180411,0.3427021174861054,0.44982431002588036,0.5458085690852824,0.7187685120477889,0.44453372855004897,0.619747231684823,0.5120961909481673,0.43013727248205746,0.5921210376189394,0.49101998493860244,0.5928654454711697,0.3360355638076749,0.7442830414294712,0.5193696563741255,0.6928975788048903,0.5181311382899045,0.39416588718220213
ROI_031,0.302019434475705,0.44111793554030154,0.5847162086200759,0.4832686288053827,0.574601797440109,0.5617316730162064,0.6672980495154489,0.6585516741691542,0.6902841001289134,0.6395842852068355,0.4253282573083627,0.3642979031227557,0.35558309026833784,0.7639213877133838,0.6401515592839168,0.40483717198964264,0.40370399192848266,0.5894048572542824,0.5694929248323676,0.5776209936672554,0.4553644190601713,0.38466566670617935,0.6489690514108802,0.5268393500667274,0.499039050573497,0.8973653335824309,0.6533523956149726,0.4948131328732054,0.5239893880088546,0.5828711174632337,1.0,0.7733013495915999,0.5481246804271767,0.40984328605847625,0.7568447080278622,0.6991777284997562,0.5563471817461823,0.604422212271067,0.6712550156519395,0.7935215534299421,0.5391734711533158,0.5726228683152835,0.5990576544830334,0.4343063266905254,0.5730858694128544,0.6096073406173976,0.4781064628441978,0.7183203051926363,0.4514755683284996,0.5405434963287884,0.464325974341648,0.5368413595120998,0.5442585538049838,0.530536228550618,0.3942600566020813,0.3057112201475341,0.5793736755078439,0.6500490390199859,0.5971116476741557,0.36935014642239467
ROI_032,0.33731142868797687,0.688623687987718,0.3309504930822808,0.4676173546621503,0.5576511268908262,0.5279272507597725,0.48487649903397373,0.5016184185623389,0.4777994790561719,0.469010615336229,0.45051903673614996,0.6115252446815382,0.6405459503520303,0.35920586385051656,0.5308826145343588,0.6401482987453214,0.6075757065962925,0.5498251639573383,0.4058931180468105,0.6468858649157154,0.6004953970371011,0.5422945900919117,0.39335679059495104,0.430487819233131,0.6556108577828437,0.42740488559497264,0.28309457483330835,0.8119186422098428,0.4559021040810502,0.3237375392778802,0.7733013495915999,1.0,0.6558878735659867,0.5496912049438647,0.4589256565612277,0.5229529736409967,0.524240053007383,0.480905849746957,0.47009071883915043,0.6219705692342264,0.3916255025419076,0.44670495658868326,0.31375242466778397,0.5706253991876558,0.5404560521026996,0.6708838351688509,0.6536030529458142,0.5875144360614417,0.5308753295561128,0.5603786836897838,0.5628225953463029,0.6503067464993637,0.258282315952129,0.3502518895890669,0.2177981988159222,0.5825022067681472,0.3614500054459925,0.4764254167057602,0.5027233365579594,0.46221430181626577
ROI_033,0.4020451593339093,0.6216203424548574,0.5139880245456848,0.5273990943683953,0.5699389806742636,0.6581385283582707,0.5557229729400842,0.3347691808774129,0.3282759657622528,0.6084059163643972,0.49223399660181333,0.6296845787897555,0.8585741645945472,0.36574085994889916,0.5283842468944528,0.5472795275839918,0.5300501952365811,0.660270232036485,0.49961698826180956,0.7457776579635551,0.46424746599933203,0.4735542908400906,0.7044926649936708,0.44071751833201334,0.4480189784014247,0.6652452831265488,0.5457475576159756,0.5821991877491091,0.4261379998507831,0.6895858438666935,0.5481246804271767,0.6558878735659867,1.0,0.3676838774659308,0.7793686792253481,0.5151494243511957,0.48856519034376866,0.5531441423045124,0.4442611579272042,0.580348799475335,0.5153473282987316,0.4876775185503979,0.48108733110804086,0.2579755190223119,0.3629594826262699,0.5334377446379761,0.6331904500952348,0.5673278772731951,0.574247824146043,0.6390002778370582,0.4915602191437346,0.5646712749411588,0.7458558281363569,0.41290295907302493,0.6652746248110987,0.4682851746641647,0.45404460661227614,0.3095516391230663,0.5563230364417407,0.6441917764055978
ROI_034,0.6618442634675418,0.5452903172957296,0.4929661294727224,0.20225358797110218,0.6682862304051551,0.6337207810401372,0.584607952196353,0.5966303574591446,0.4468443233974749,0.5610283145330351,0.4199427988736558,0.7480612274477222,0.5502860413575809,0.3085762184246036,0.6086551804247449,0.7754418712232933,0.3903541025426133,0.36723568882773566,0.33208080287893793,0.6040304764833373,0.39010686268515826,0.6617590878024331,0.6758204607540945,0.4260825544104598,0.44546739852333,0.3508236331175583,0.6101440354981982,0.7449507257381383,0.43099824803821124,0.7159214748916073,0.40984328605847625,0.5496912049438647,0.3676838774659308,1.0,0.4432954303990717,0.5371086338570332,0.6522050005121731,0.4409365532207036,0.6631899164730877,0.5255538511761851,0.5806989569076656,0.4529598231468033,0.40022464230013616,0.6338892614251957,0.5898313374293878,0.26473238152817735,0.3450993983548556,0.5572834111632071,0.20993340492110615,0.5817740109655571,0.38346268198951644,0.6954144754563277,0.3367542134728881,0.34668528748858746,0.46620079135165576,0.542994768124929,0.4721392454440074,0.6370421954251703,0.5019843913517247,0.47128436658521866
ROI_035,0.5413955870524151,0.4113947773058227,0.7386403091848014,0.28106784732146356,0.432370589718856,0.737161797042801,0.37736191052444634,0.6112927210973496,0.4810441857795358,0.3214192446615693,0.5415341089390476,0.4555179315275622,0.6474590520851025,0.6408477788682485,0.5745341835295562,0.4566138328903285,0.330913008570882,0.7187092528342278,0.4282815106205744,0.6666887801594589,0.44028999085229786,0.6080963082070633,0.42032839822916956,0.44309225735874214,0.6145108888147259,0.6323161992082924,0.5034138275268034,0.694851084347944,0.459178717031109,0.6988698034971499,0.7568447080278622,0.4589256565612277,0.7793686792253481,0.4432954303990717,1.0,0.573339957410271,0.5918003262135763,0.6885861562275973,0.6002601997538357,0.40366568813112214,0.5295095744345585,0.6322032473673392,0.5125048803983021,0.46286673526310407,0.41467413951388526,0.5160086512551626,0.4270414666217368,0.37205756813374974,0.48060772231268534,0.2917419268305892,0.6192016174945745,0.48308911939820437,0.36517949361438096,0.6325438217789536,0.48330796803498727,0.4556801211862207,0.5530972714641741,0.2830942178499107,0.44943764852753776,0.34545783810965713
ROI_036,0.5603676802522377,0.6254745761368433,0.39022382006124073,0.34323187562205393,0.566702956479106,0.588838500796189,0.6725972167798911,0.5156678518710249,0.5682262445181294,0.3547437273084798,0.2644132639015855,0.20050861136134865,0.35760628070412026,0.5276863974659862,0.6244880764798878,0.6789052191439278,0.5960933818173223,0.5010358536084866,0.5111716980900379,0.8271961638824393,0.3927827146181633,0.29493879839937603,0.5953718861674565,0.5151198023995063,0.6638553360782363,0.6866401665141155,0.5914062708658749,0.553251757055664,0.6541223500262641,0.40434289186879685,0.6991777284997562,0.5229529736409967,0.5151494243511957,0.5371086338570332,0.573339957410271,1.0,0.6860338362217735,0.4248686092419509,0.676341457032716,0.49597959791801177,0.5379645240394197,0.7675731576850545,0.4460763615211403,0.4912676188860168,0.433414584958071,0.7001884234228241,0.5290249320566446,0.4083325176802708,0.5838345446039815,0.5077498866821732,0.5374970089985057,0.6452824180645422,0.4877618442210968,0.5406829098562361,0.5281416509145247,0.4131871586953142,0.45951235357610765,0.2378936243466167,0.6129101059171632,0.4493411668624521
ROI_037,0.39493898151396084,0.5342027898607284,0.39770587308881916,0.4479327119760675,0.6885199305501863,0.4800442752786899,0.3935329192548277,0.5179743648555486,0.6650390608014078,0.2649447831109495,0.51435916285948,0.4748097903799111,0.5361031470252523,0.47479957458641964,0.41689030902077817,0.6565737060469439,0.5584744124280449,0.5097397589790222,0.5418628218223601,0.38078129438901576,0.35289448513391397,0.6734942884529933,0.5041642247646544,0.5649796257100336,0.4752160842344454,0.49086555305685303,0.3851106044403704,0.6937572100768775,0.49225708855178596,0.626576389995145,0.5563471817461823,0.524240053007383,0.48856519034376866,0.6522050005121731,0.5918003262135763,0.6860338362217735,1.0,0.5105300629402117,0.40534768808837096,0.5456511045527419,0.7005178096878529,0.7264868832279073,0.5685129414586798,0.7157895228109579,0.6403561957507417,0.4635426574535195,0.4296770312159213,0.5092856656578882,0.39354019032153437,0.5492523817881602,0.8674653718559765,0.378841226517876,0.6093494363286551,0.5547950990415693,0.5585002402474761,0.5732173491823364,0.5654248391328811,0.18772821255003547,0.22585721259975644,0.38581641093898855
ROI_038,0.7728419632996314,0.4977496636199603,0.6068082297832192,0.6214156689512152,0.615378033000369,0.6888421200466119,0.5249571178776423,0.48969014522816373,0.5913542118991069,0.56333994547133,0.3823588663151871,0.5783513093936962,0.626546319360491,0.48122695844537805,0.3920474815627762,0.5046987711775679,0.6432159991537352,0.3948982344593391,0.5585802936661617,0.7211934391020375,0.8693836550270485,0.5021128545264314,0.67195480853099,0.7208712540100846,0.6956554022870557,0.5732815252664731,0.3097663323619858,0.5156155511610894,0.3128505041917117,0.4429484515554451,0.604422212271067,0.480905849746957,0.5531441423045124,0.4409365532207036,0.6885861562275973,0.4248686092419509,0.5105300629402117,1.0,0.32930026498555903,0.7400791555047842,0.29872762862653357,0.6020526310659495,0.4838544150397825,0.5308396803880667,0.5246673899466481,0.3181643418923683,0.2964985853531943,0.42879507825532603,0.6190947053370982,0.626265796917731,0.6836403901710206,0.5826294855964826,0.33355775504979057,0.5283210438460283,0.5170621104740575,0.4234669848658082,0.3944042146501197,0.5976932015162091,0.6296954640617856,0.4972029254969388
ROI_039,0.5960051329359181,0.5686732417022798,0.26789156459820546,0.5656922481335984,0.41486273339515545,0.5415725707092658,0.7406322057708645,0.7375428390086664,0.5350754698065209,0.5698165775472362,0.5967396374129939,0.6571652709417112,0.48691297118796634,0.38365897974628366,0.6115734882639836,0.6446323904750464,0.7326991368643505,0.34298894632571486,0.4555233185896861,0.674562122433563,0.4667907419655022,0.5263051379160575,0.6732794236926717,0.4244596104600118,0.41508045786568476,0.643770053388929,0.726215933286125,0.6372418573561478,0.605902551895965,0.4172250909625261,0.6712550156519395,0.47009071883915043,0.4442611579272042,0.6631899164730877,0.6002601997538357,0.676341457032716,0.40534768808837096,0.32930026498555903,1.0,0.47937343574295055,0.369706659441455,0.7588576221246384,0.5594088455352868,0.30035219781898137,0.5280383727016492,0.4985501096191578,0.5158781333693733,0.47462071240832243,0.4312938722766348,0.4393158166258765,0.7578445056704888,0.5318002541428268,0.7176774622433304,0.4400110528000807,0.5015716207438929,0.6035489291809898,0.6179972329515048,0.5002537599363469,0.5519028274630501,0.5543916435851609
ROI_040,0.6115575017496305,0.5433963910510159,0.3593876625041853,0.45097947910689234,0.40498778319190987,0.6424739289186032,0.5530186550290835,0.3883294150260958,0.733186261219459,0.48850242794494103,0.6321926962940042,0.0,0.5972950894760185,0.36263165928187147,0.4902333061595823,0.6038141549483681,0.41579665454486386,0.5826004290113606,0.5747007768118494,0.3260534720534206,0.46930667392019165,0.4206787937469918,0.5591441898384353,0.5833186780311115,0.5083927138870856,0.32435331366256775,0.5103343925897391,0.5422459281243651,0.3843987541264738,0.6884661351294523,0.7935215534299421,0.6219705692342264,0.580348799475335,0.5255538511761851,0.40366568813112214,0.49597959791801177,0.5456511045527419,0.7400791555047842,0.47937343574295055,1.0,0.4168852715945812,0.5149929905118716,0.1357927930454762,0.525529574363287,0.3970304503626517,0.47855701419543356,0.49220311044715187,0.44259435848651985,0.6067922310051578,0.4339417041694575,0.38512158622780013,0.5521376775899078,0.6224291455056162,0.4633447502952318,0.580825252010439,0.4748277239365254,0.5258952234463175,0.5063184908181434,0.5335670940922809,0.6301650989737925
ROI_041,0.7356567574517858,0.44198221482627703,0.586204156853556,0.6130660184437657,0.6206217573153997,0.6537038196795842,0.4432703130221207,0.2737707747150309,0.42340741059848186,0.49057531741513777,0.4518114315204663,0.45857562070510793,0.536773752623512,0.5682714691611318,0.35782748728748726,0.5218400303577426,0.5229545966617476,0.6004933149618035,0.44064907906504364,0.43302293905496286,0.563338200775503,0.4804482729773104,0.4881283838585338,0.6025756157068634,0.4428292185446988,0.22817855864575137,0.5671517715125426,0.6626099590983386,0.5741592021442642,0.669888184701623,0.5391734711533158,0.3916255025419076,0.5153473282987316,0.5806989569076656,0.5295095744345585,0.5379645240394197,0.7005178096878529,0.29872762862653357,0.369706659441455,0.4168852715945812,1.0,0.47855588595620796,0.610737254350619,0.6747133636503608,0.6572429130801231,0.46918568721388915,0.5417925856575647,0.3858745696644746,0.4508679888744084,0.29785362873962345,0.54922220390043,0.7965823808039306,0.5296494256816584,0.5112975575401113,0.5609203458557304,0.18638808920730549,0.4154186527310539,0.6234241683538879,0.5734705979817686,0.5803284048712615
ROI_042,0.5811078858500263,0.77831918165204,0.5511030746169455,0.5301904051433001,0.5363341746343393,0.4542013879408489,0.3697048955914546,0.3777728245441207,0.4785547953333954,0.38146194642085834,0.45612732241866555,0.604470905704588,0.5612403134132594,0.6357274585442071,0.4826006979833557,0.34300966731419147,0.42300346225046936,0.5087253135731213,0.6595121201707219,0.3704432769066637,0.6920514863586287,0.25650058769849604,0.5674194567361468,0.34646124461074196,0.28974662519222294,0.5687439004488454,0.2965237880330181,0.3937434109880511,0.46899378169969846,0.31472727994144895,0.5726228683152835,0.44670495658868326,0.4876775185503979,0.4529598231468033,0.6322032473673392,0.7675731576850545,0.7264868832279073,0.6020526310659495,0.7588576221246384,0.5149929905118716,0.47855588595620796,1.0,0.5427560689452797,0.5456109519778019,0.6204564329760794,0.4012678436873465,0.4302738194507924,0.46511075297294535,0.619201503497322,0.461739916350413,0.34317685261593733,0.702941274342181,0.4452132561718034,0.5169475949386522,0.625107324026914,0.4713841669784253,0.5209185689288127,0.3965635277361035,0.2854937725764823,0.5862621924154766
ROI_043,0.5757444478064763,0.42485580171867326,0.6243170494403102,0.5746740685190533,0.6262302758007744,0.46576256727340243,0.4668405610463553,0.34404350634264813,0.5386291559116533,0.6845526814095907,0.5841644742032744,0.48174126448018395,0.7315161043842497,0.5816469604925737,0.3940023654436879,0.4318256907421655,0.42234277692722944,0.37083961917596725,0.4271875556295447,0.6400449059514047,0.6630236557615865,0.6002117675363643,0.5699011195088229,0.3247534958618215,0.5986010670337584,0.6392796996874942,0.7210068767962016,0.5493624709456761,0.349214461097478,0.6499967736180411,0.5990576544830334,0.31375242466778397,0.48108733110804086,0.40022464230013616,0.5125048803983021,0.4460763615211403,0.5685129414586798,0.4838544150397825,0.5594088455352868,0.1357927930454762,0.610737254350619,0.5427560689452797,1.0,0.48634065882932087,0.4975911978892338,0.35241108561875845,0.49127950465270065,0.6789214020666913,0.5326356436896106,0.5208058442253957,0.6853561397711548,0.545631932955771,0.5914441483328696,0.5753544919542227,0.6225519244871054,0.41180336741346524,0.22080702426200288,0.5597611314060296,0.6160384440218923,0.8287451913909386
ROI_044,0.6074297716622996,0.504649819264235,0.6358847136060678,0.5612595596470742,0.7260334794719194,0.3184640696519462,0.567504205411251,0.41733127499222616,0.5595248896565992,0.5172435310346369,0.5382825810048724,0.4009929351716089,0.6222163976621236,0.5752505073498975,0.5539148519834327,0.5581565273975144,0.5148625517844583,0.4630708693682644,0.6824684285973914,0.5764177151323953,0.4587023403978048,0.7390439036086552,0.47185816758292176,0.6909549011116948,0.5812510048739487,0.5392658190127184,0.5215373652448663,0.573796587594163,0.5425775893271736,0.3427021174861054,0.4343063266905254,0.5706253991876558,0.2579755190223119,0.6338892614251957,0.46286673526310407,0.4912676188860168,0.7157895228109579,0.5308396803880667,0.30035219781898137,0.525529574363287,0.6747133636503608,0.5456109519778019,0.48634065882932087,1.0,0.42554350345577346,0.6164454935738807,0.4771840081145945,0.6263416269063826,0.4186098584774639,0.5631657289618937,0.6506484582196032,0.6419398647740759,0.33013202853857815,0.417702369725706,0.5875850703104919,0.6230213961136185,0.33785372966232924,0.5319969157310072,0.45572116614034125,0.45980204426951155
ROI_045,0.5796651959109053,0.6498824773276366,0.2774953543250379,0.5100359927312643,0.7632892068722249,0.4736454089373973,0.4655712998185322,0.44123389680703723,0.2557884396069024,0.3716426672517005,0.47851284984739745,0.38575709439726,0.4980026384877769,0.7740685664562028,0.4141908172380096,0.48094987278953955,0.45552739398546177,0.5396849370651234,0.4851590275473614,0.4151455757687908,0.6885115145693725,0.4568723836404923,0.2859613052862724,0.4781177089130066,0.4506416157423621,0.9122868718758321,0.5556012560548631,0.5301691996855062,0.5235318055877811,0.44982431002588036,0.5730858694128544,0.5404560521026996,0.3629594826262699,0.5898313374293878,0.41467413951388526,0.433414584958071,0.6403561957507417,0.5246673899466481,0.5280383727016492,0.3970304503626517,0.6572429130801231,0.6204564329760794,0.4975911978892338,0.42554350345577346,1.0,0.4999108716532287,0.5498799817690548,0.5484735304630438,0.663439082174349,0.553248641022609,0.6034663250042701,0.5258978445518807,0.6147352458004374,0.3035016614785494,0.7545559200670768,0.580029709420058,0.40215579677309277,0.63038845678964,0.48081281842840823,0.8232090117100624
ROI_046,0.507301045379589,0.6637642749877748,0.6400475541980759,0.4775103744032006,0.552869613313581,0.4994894234172246,0.6063664855415635,0.5125351435024998,0.4121147247253738,0.3549456575690135,0.4663981118301836,0.36140907635098735,0.6070446681656296,0.39790943566993753,0.6424248978366489,0.6383107311352848,0.6577204499671401,0.624290088413581,0.5173854320375565,0.5646608442569253,0.5823604621763546,0.610466207999181,0.4760908588231874,0.6494291495520218,0.4888667505242567,0.28955921774788196,0.6973732699751154,0.8082297580523309,0.2011633167038048,0.5458085690852824,0.6096073406173976,0.6708838351688509,0.5334377446379761,0.26473238152817735,0.5160086512551626,0.7001884234228241,0.4635426574535195,0.3181643418923683,0.4985501096191578,0.47855701419543356,0.46918568721388915,0.4012678436873465,0.35241108561875845,0.6164454935738807,0.4999108716532287,1.0,0.3912036919545972,0.6600032644863592,0.4048540552618372,0.6341798826414659,0.58580714390744,0.7127610805949279,0.38888871749062653,0.7275636505651033,0.35410656033172205,0.395556265865481,0.6450848018598541,0.5838662486878516,0.5018390943892241,0.5980888268082163
ROI_047,0.4294381247650728,0.4562971465936001,0.532473279646389,0.5413339865235772,0.5075144112749943,0.46301218179523873,0.5455932118818023,0.25371711268904035,0.6639907356752955,0.5300708946221707,0.6223169346701481,0.5614311168092023,0.7157015318120856,0.35554309555390046,0.411190873824956,0.7208789618649329,0.3051846853054117,0.47017966934618644,0.6089666245355007,0.7692074293237479,0.3993986824873915,0.5474150086695029,0.6359649638635688,0.6946431439096767,0.5401302288959028,0.5684797449969188,0.5211704614728945,0.5424915854369499,0.3830666234265369,0.7187685120477889,0.4781064628441978,0.6536030529458142,0.6331904500952348,0.3450993983548556,0.4270414666217368,0.5290249320566446,0.4296770312159213,0.2964985853531943,0.5158781333693733,0.49220311044715187,0.5417925856575647,0.4302738194507924,0.49127950465270065,0.4771840081145945,0.5498799817690548,0.3912036919545972,1.0,0.4254961705433463,0.6190583014564333,0.41868415678546217,0.5689496801992526,0.46202593298009675,0.5877888995937443,0.38406529889571445,0.4596922893726087,0.5124972626574678,0.6584096107968962,0.5823600337389112,0.31543936261295974,0.5844485762979234
ROI_048,0.48842815458438227,0.4932184105299113,0.660341414175449,0.8155406717420435,0.4929442861831992,0.3300411470462864,0.3595548735917309,0.5107757975850923,0.5804144702415469,0.5204220240817475,0.6869610514920302,0.5385939931456871,0.6598166960221881,0.8382443304058104,0.3156220697919708,0.40769288587125335,0.7180391141527865,0.5832823610370151,0.5544705199099912,0.23655661331182004,0.5636017359349892,0.33450497937195633,0.48816116429960393,0.47427378252491914,0.48949310500630483,0.5323148888538038,0.5270988686437899,0.6104020994936493,0.4320810514840972,0.44453372855004897,0.7183203051926363,0.5875144360614417,0.5673278772731951,0.5572834111632071,0.37205756813374974,0.4083325176802708,0.5092856656578882,0.42879507825532603,0.47462071240832243,0.44259435848651985,0.3858745696644746,0.46511075297294535,0.6789214020666913,0.6263416269063826,0.5484735304630438,0.6600032644863592,0.4254961705433463,1.0,0.38730810187581227,0.7127797682007856,0.631631413322672,0.735922583719964,0.5783808483310666,0.6085352177076416,0.485875415268735,0.4945755003141064,0.5646115802131081,0.3782555687159887,0.4714276504940677,0.5449313538225923
ROI_049,0.3626393694604834,0.6561704646396448,0.4205968256522632,0.47283174896311514,0.5734683548952658,0.51720332556814,0.40745030938699667,0.44086330712622335,0.4140812439428381,0.4046977396811318,0.6686817411858482,0.5349833337302248,0.4419240255256827,0.42868419229398175,0.6551007853322137,0.40345918330890884,0.5961371441533381,0.6180055522623176,0.7403708627389267,0.5099741376988892,0.7125758649803776,0.5667172266232309,0.2545765221970459,0.40137390980077087,0.3282777436556436,0.3710342734493864,0.2868106641590114,0.5304245546319961,0.5673285935830812,0.619747231684823,0.4514755683284996,0.5308753295561128,0.574247824146043,0.20993340492110615,0.48060772231268534,0.5838345446039815,0.39354019032153437,0.6190947053370982,0.4312938722766348,0.6067922310051578,0.4508679888744084,0.619201503497322,0.5326356436896106,0.4186098584774639,0.663439082174349,0.4048540552618372,0.6190583014564333,0.38730810187581227,1.0,0.5312303542071644,0.47446047798314206,0.5431567321917685,0.27347022055607134,0.7424192752481173,0.4672060044948295,0.7005648045577778,0.42225316372386773,0.5350945992649775,0.6047577869394049,0.247834255486284
